,artist,song_name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0,Simply Red,If You Don't Know Me by Now - 2008 Remaster,7DFawVSjI88xR9mjnWwURg,0.638,0.352,10.0,-9.266,1.0,0.0268,0.492,0.0,0.105,0.204,94.173
1,Simply Red,Stars,5QJSD5GQOq72OmwLV5IHUV,0.716,0.818,7.0,-7.456,1.0,0.0256,0.154,0.000806,0.236,0.817,103.668
2,Simply Red,Holding Back the Years - 2008 Remaster,1yg7fwwYmx9DQ2TdXUmfpJ,0.707,0.514,9.0,-8.885,0.0,0.0281,0.58,0.000159,0.0953,0.524,86.035
3,Simply Red,For Your Babies,2TPcH3YlcOa6vWxS63VILx,0.726,0.486,9.0,-8.774,1.0,0.0237,0.212,0.00022,0.077,0.476,95.983
4,Simply Red,Something Got Me Started - 2008 Remaster,7EVSRJ9eH21ri2lIHkKkoP,0.698,0.91,2.0,-6.563,1.0,0.0459,0.019,7.73e-05,0.11,0.715,112.112
5,Simply Red,Sunrise,0jGVEPscW8KmqktoHqv2Pa,0.788,0.728,5.0,-5.123,0.0,0.0295,0.00325,0.23,0.0979,0.936,105.983
6,Simply Red,Fairground,3lghqWELEWj9yEPvme7c4W,0.718,0.731,6.0,-6.454,1.0,0.042,0.208,0.2,0.083,0.619,122.839
7,Simply Red,Money's Too Tight (To Mention) - 2008 Remaster,2u9MJ3AMjrKeVGEAntelyM,0.761,0.813,2.0,-6.018,1.0,0.0299,0.322,0.00219,0.0588,0.878,113.415
8,Simply Red,It's Only Love - 2008 Remaster,6i1uWZYWabNHq2wQnoca58,0.666,0.884,9.0,-5.243,0.0,0.0429,0.506,0.00612,0.0408,0.754,92.005
9,Simply Red,You Make Me Feel Brand New - Live at Sydney Opera House,74zxAK1Gh3jTUE0SoHKF0f,0.603,0.508,6.0,-8.175,1.0,0.0342,0.474,1.94e-05,0.342,0.173,78.534
10,Dawn Wall,Rain God,4XC8wCNrIneWEL0ihVZDwS,0.496,0.869,5.0,-4.461,0.0,0.0477,0.000244,0.789,0.201,0.0514,175.055
11,Dawn Wall,Shy,6uPeArwrUUsXQF3zDkmZDm,0.465,0.724,10.0,-6.862,0.0,0.0372,0.00298,0.645,0.0837,0.0354,174.009
12,Dawn Wall,Devil's Night,3ARH5hY1AP4ympexo2y3Lz,0.482,0.703,2.0,-5.354,0.0,0.0494,0.000406,0.841,0.123,0.0396,174.992
13,Dawn Wall,Holding On,3FxgatVZLNTP70wLvX59jz,0.543,0.754,4.0,-4.843,0.0,0.0406,0.00295,0.853,0.102,0.0375,174.003
14,Dawn Wall,I See You,5VW0ad5Y1ATXiye1hQbN95,0.556,0.705,1.0,-6.285,0.0,0.0513,0.00103,0.758,0.104,0.0379,174.023
15,Dawn Wall,Spears,7dgLWx5S5G0eehexaKY5qR,0.494,0.808,10.0,-6.585,0.0,0.0428,0.0244,0.863,0.262,0.105,173.986
16,Dawn Wall,All Goes Wrong - Dawn Wall Remix,3nbtr1AviImEPtIxmVf89X,0.477,0.825,6.0,-4.875,0.0,0.0403,3.29e-05,0.0781,0.141,0.0386,174.993
17,Dawn Wall,I Should Have Been There,0Na4LBfBWSf2pmiXzTUSBI,0.574,0.754,6.0,-5.37,1.0,0.0493,0.00573,0.927,0.102,0.0546,174.039
18,Dawn Wall,Never Say,5qG8gAytdGSbaa067yVhvv,0.434,0.795,8.0,-6.066,1.0,0.0379,0.0424,0.704,0.252,0.0489,173.929
19,Dawn Wall,Lemon Dogs,3iru7hbJpksLygKIRnuLvd,0.478,0.895,8.0,-5.391,1.0,0.0335,0.00104,0.912,0.347,0.112,86.975
20,Mark Slammer,Destiny - Nakura Remix,1RfCxEKwbKTlaNDMJwq9SG,0.485,0.837,10.0,-4.535,0.0,0.0491,0.00111,0.00134,0.199,0.39,174.927
21,Mark Slammer,Like A Star - Original Mix,6WDElsJn4QkhDlUcQ7c8gG,0.508,0.976,2.0,-1.293,0.0,0.0546,0.000158,0.00565,0.0622,0.288,169.995
22,Mark Slammer,Destiny - Stomppy Remix,2TCx1rApZpeB8h7T82NW0k,0.468,0.939,6.0,-2.499,1.0,0.355,0.000256,0.00921,0.369,0.376,174.976
23,Mark Slammer,Eternity - Original Mix,1sWj2i0wCUa7ByU85xx5r1,0.44,0.991,5.0,-2.898,0.0,0.0869,4.83e-05,0.249,0.0843,0.038,169.999
24,Mark Slammer,Destiny - Warlord Remix,2sOSajFluDFpc22tsegTGo,0.638,0.919,10.0,-3.605,0.0,0.149,0.0149,0.0272,0.265,0.523,169.995
25,Mark Slammer,Destiny - Ben DJ & Tiloop Remix,2fg8vkeZRzeyX9D5jWaVwD,0.547,0.867,10.0,-4.819,0.0,0.256,0.000445,2.77e-05,0.0638,0.346,175.003
26,Emmanuelle Haïm/Le Concert d`Astrée/Sara Mingardo,"La Resurezzione : Piangete, si, piangete",1LaSc6NkoOFGSJGA7gpysW,0.265,0.0294,8.0,-27.985,0.0,0.0543,0.948,0.00107,0.685,0.039,106.188
27,Lang Lang,"Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",2aEmIApZjtxJUN0nHc391X,0.238,0.0491,9.0,-27.704,0.0,0.0418,0.985,0.948,0.108,0.105,132.837
28,Lang Lang,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",211zXouX3GROvKvaoasR6V,0.239,0.125,0.0,-25.418,1.0,0.0448,0.989,0.896,0.101,0.209,134.015
29,Lang Lang,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",2u9VGZmVz7Rm01SfDgzcfA,0.279,0.0292,8.0,-26.804,1.0,0.0406,0.987,0.902,0.104,0.0338,136.732
30,Lang Lang,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": 1. Allegro",0KMiWpGnbzjs4eSGBvVr3o,0.309,0.211,0.0,-22.838,1.0,0.0385,0.982,0.932,0.145,0.645,120.479
31,Lang Lang,"Goldberg Variations, BWV 988: Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga",5fzzSHwK0iFGanI4suSuCA,0.31,0.0555,7.0,-25.695,1.0,0.0395,0.994,0.906,0.121,0.566,70.515
32,Lang Lang,"La campanella in G-Sharp Minor (From ""Grandes études de Paganini"", S. 141 / 3)",2Hnurh1BcigGbCGFOb4Uid,0.28,0.287,8.0,-22.167,0.0,0.0367,0.931,0.888,0.0762,0.509,87.953
33,Lang Lang,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",4ksxLnn1ymLGRKnwhba45Y,0.5,0.0104,2.0,-26.764,1.0,0.0622,0.996,0.949,0.0573,0.133,114.76
34,Lang Lang,"Limu, limu, lima (Arr. Schindler for Piano)",1I2SqiCMYzNpf3iz2cGbgm,0.351,0.0316,4.0,-26.953,0.0,0.0488,0.992,0.916,0.116,0.0647,69.11
35,Lang Lang,"Consolation No. 3 in D-Flat Major, S. 172",0Jp7n6FKqGVxtXPMVYtMQr,0.203,0.00399,1.0,-35.638,1.0,0.0405,0.985,0.922,0.111,0.0779,74.253
36,Lang Lang,"Goldberg Variations, BWV 988: Aria",4GFuyvrYOQYDS497hffJXT,0.272,0.015,7.0,-30.943,1.0,0.0457,0.995,0.936,0.0705,0.181,76.393
37,Josh Wink Aka Winx,Don't Laugh,21uqgBVyhkmQ6w3Wpjo60m,0.947,0.965,2.0,-6.304,1.0,0.166,0.0485,0.92,0.0886,0.123,127.945
38,George Malcolm,"Concerto for Lute, 2 Violins and Continuo in D major, RV 93: 2. Largo (Arr. for Guitar)",5GnRdw3oNKF8Mz6gdEcQLK,0.35,0.105,2.0,-19.886,1.0,0.0374,0.953,0.743,0.14,0.214,113.544
39,George Malcolm,"Double Concerto for 2 Violins, Strings, and Continuo in D Minor, BWV 1043: I. Vivace",2xumiEDnD1YCFGLemAAoKu,0.503,0.245,2.0,-15.879,0.0,0.0669,0.929,0.00649,0.162,0.761,86.286
40,George Malcolm,"Concerto for Lute, 2 Violins and Continuo in D major, RV 93: 3. Allegro (Arr. for Guitar)",0X0WL9mtb9NutsUqpn3Bdc,0.41,0.188,2.0,-24.703,1.0,0.0392,0.715,0.0131,0.39,0.694,101.972
41,George Malcolm,Concerto for Harpsichord and Strings in F minor BWV 1056 (1997 Digital Remaster): II. Largo,23PrifCfI9WWVpTbzY0PcU,0.529,0.0727,5.0,-27.382,0.0,0.0329,0.792,0.00013,0.191,0.366,110.143
42,George Malcolm,"Brandenburg Concerto No. 5 in D Major, BWV 1050: 3. Allegro",09OdTht9t18YOyNqZFGbaJ,0.466,0.25,2.0,-19.059,1.0,0.0668,0.945,0.0134,0.194,0.861,120.301
43,George Malcolm,"Brandenburg Concerto No. 5 in D Major, BWV 1050: 2. Affetuoso",0QIzIl0m6dMKBQrFSvIcGe,0.278,0.0714,11.0,-25.606,0.0,0.0425,0.982,0.00375,0.109,0.202,71.219
44,George Malcolm,"Brandenburg Concerto No.4 in G, BWV 1049: I. Allegro",4e3yF5ACKxGo3qw72wb2qg,0.48,0.214,7.0,-17.728,1.0,0.0473,0.951,0.129,0.549,0.659,89.599
45,George Malcolm,"Concerto for Lute, 2 Violins and Continuo in D major, RV 93: 1. Allegro giusto (Arr. for Guitar)",6rmoolkODl14uWCMRspSu2,0.67,0.131,2.0,-24.22,1.0,0.038,0.818,0.21,0.119,0.542,110.319
46,George Malcolm,Organ Concerto No.14 in A HWV 296: 2. Allegro,2OhO3D0uGiBGRs84RcLyQR,0.0849,0.00143,6.0,-39.652,0.0,0.0406,0.961,0.837,0.115,0.231,165.57
47,George Malcolm,"Brandenburg Concerto No.3 in G, BWV 1048: I. Allegro moderato",442QPR3OUhPDxC2ZzV1tau,0.334,0.257,7.0,-17.481,1.0,0.0645,0.96,0.1,0.136,0.735,173.213
48,Emmanuel Villaume,Les Contes d'Hoffmann / Act 2: Barcarolle,3awYQnVBM7GmO3Vt0ZoDWE,0.186,0.0717,2.0,-23.507,1.0,0.0447,0.984,2.07e-05,0.294,0.0393,90.578
49,Emmanuel Villaume,"Werther: ""Pourquoi me réveiller, ô souffle du printemps?""",3d3wW0qalzZdZbFbtSfRWt,0.131,0.143,6.0,-15.564,0.0,0.0436,0.963,0.139,0.197,0.0787,78.767
50,Emmanuel Villaume,"Peer Gynt, Op. 23: Solveig's Song",23jbEjGsx4JtQoLISjB2Dm,0.252,0.0625,9.0,-22.445,0.0,0.0492,0.986,0.00312,0.0819,0.0551,112.601
51,Emmanuel Villaume,"Giuditta / Act 4: Meine Lippen, die küssen so heiss",6o84EOJS7olo2WzYz9X4Kr,0.304,0.158,4.0,-17.083,1.0,0.0394,0.977,0.00163,0.234,0.0685,82.526
52,Emmanuel Villaume,"Ciganské melodie, Op.55, B. 104 - Arr. by Jiri Teml: 4. Kdyz mne stara matka",7rtoBjKmANfE5lEd8J64uq,0.194,0.101,1.0,-19.646,1.0,0.0385,0.965,0.0235,0.106,0.0647,85.104
53,Emmanuel Villaume,"Die Csárdásfürstin / Act 1: ""Heia, heia, in den Bergen ist mein Heimatland""",1NIO3xww2fsF6T5Ml3JIhz,0.318,0.38,1.0,-14.783,1.0,0.0737,0.933,0.000347,0.0937,0.37,141.931
54,Emmanuel Villaume,"La Traviata: ""De' miei bollenti spiriti""",3m0F38gQaexoHSCWnQhvcj,0.235,0.169,3.0,-18.361,1.0,0.0396,0.982,0.0,0.0971,0.176,82.648
55,Emmanuel Villaume,"Roméo et Juliette, CG 9: ""Ah! lève-toi, soleil!""",7B3NAdz5l51ohf5xfASDKj,0.241,0.205,10.0,-14.992,1.0,0.0417,0.963,0.0108,0.222,0.162,105.528
56,Emmanuel Villaume,"Manon / Act 2: Adieu, notre petite table",5gCwS2XzSntYcTjFdckQUH,0.339,0.0631,8.0,-20.165,1.0,0.0552,0.987,0.000152,0.0791,0.0378,78.48
57,Emmanuel Villaume,"Faust, CG 4: ""Salut! demeure chaste et pure""",4Sqz2Scwpv9seU60UjEtTy,0.229,0.183,8.0,-17.151,1.0,0.0414,0.965,0.00177,0.0968,0.104,109.074
58,H.E.R.,Best Part (feat. Daniel Caesar),4OBZT9EnhYIV17t4pGw7ig,0.473,0.371,4.0,-10.219,0.0,0.0405,0.795,0.0,0.109,0.413,75.208
59,H.E.R.,Could've Been (feat. Bryson Tiller),6oEVnWKgPqIEPc53OYDNqG,0.45,0.352,1.0,-11.733,0.0,0.267,0.649,3.8e-06,0.249,0.408,102.679
60,H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",6MO2bfLHKykUgCChFdw91H,0.816,0.513,1.0,-8.363,1.0,0.244,0.0145,0.000102,0.14,0.17,96.981
61,H.E.R.,Blessed & Free,0HCFZGK3c1TQorbyPHcj1l,0.651,0.483,5.0,-9.867,0.0,0.183,0.754,5.12e-06,0.135,0.387,157.765
62,H.E.R.,Come Through (feat. Chris Brown),29he0Joo5sz2607A6ZBT6H,0.612,0.423,5.0,-8.062,0.0,0.0508,0.588,0.0,0.117,0.18,135.841
63,H.E.R.,Find A Way (feat. Lil Baby & Lil Durk),4yIH4PcUVivcxNTy1ETMZ3,0.633,0.664,9.0,-6.588,1.0,0.381,0.00797,0.0,0.104,0.617,157.148
64,H.E.R.,Slide,428JUvntvW20r9hOOpFAao,0.823,0.487,10.0,-8.416,0.0,0.347,0.086,2.85e-05,0.172,0.172,96.997
65,H.E.R.,Damage,2azM2WRIpQiB9ALfVmYtlW,0.635,0.709,10.0,-6.195,0.0,0.0482,0.246,5.24e-05,0.124,0.191,80.426
66,H.E.R.,Focus,3tZs3nVjySLbL320lP4mvs,0.415,0.313,1.0,-12.945,0.0,0.0561,0.255,1.4e-05,0.117,0.0875,84.953
67,H.E.R.,Comfortable,3f3cliOygeuUpGRwdohy12,0.429,0.4,5.0,-11.679,0.0,0.0882,0.629,3.25e-05,0.087,0.357,72.487
68,Hans-Joachim Westphal,"Concerto Grosso In E Minor , Op.3/4 , RV 550: 3. Adagio",2v5kBiR3kdVFnhCBplYPcJ,0.189,0.0804,11.0,-26.021,0.0,0.0406,0.817,0.919,0.395,0.0364,83.234
69,Hans-Joachim Westphal,"Concerto Grosso In E Minor , Op.3/4 , RV 550: 4. Allegro",6G46EDxRLyONqta4GtzQS3,0.467,0.4,4.0,-12.864,0.0,0.0342,0.9,0.876,0.428,0.789,106.029
70,Hans-Joachim Westphal,"Concerto Grosso In B Minor, Op.3/10, RV 580: 2. Largo -",6dINKbdh91cCFlEdTpQV7a,0.229,0.129,6.0,-18.17,0.0,0.0365,0.814,0.974,0.312,0.0443,89.683
71,Hans-Joachim Westphal,"Concerto Grosso In F, Op.3/7, RV 567: 2. Adagio",62Drr0nB0UGydgQgceR502,0.255,0.109,5.0,-18.138,1.0,0.039,0.804,0.484,0.308,0.0399,85.944
72,Hans-Joachim Westphal,"Concerto Grosso In D, Op.3/1, RV 549: 1. Allegro",3OEscwrj223a5w6vvqPP3s,0.462,0.21,2.0,-18.65,1.0,0.0554,0.947,0.442,0.36,0.616,104.961
73,Hans-Joachim Westphal,"Concerto Grosso In D, Op.3/1, RV 549: 2. Largo e spiccato",2hwIEe5eZ4fCWa0NC6QQ9a,0.13,0.0716,11.0,-20.244,0.0,0.0447,0.97,0.69,0.113,0.134,74.458
74,Hans-Joachim Westphal,"Concerto Grosso In E Minor , Op.3/4 , RV 550: 2. Allegro assai",5LMfpTvRaqwenQ7enwxHTI,0.615,0.314,4.0,-12.802,0.0,0.0401,0.919,0.923,0.456,0.765,117.536
75,Hans-Joachim Westphal,"Concerto Grosso In B Minor, Op.3/10, RV 580: 1. Allegro",30GRRwX7uUeHZ8vkKu3gze,0.539,0.281,11.0,-14.862,0.0,0.0449,0.943,0.586,0.0851,0.605,101.857
76,Hans-Joachim Westphal,"Concerto Grosso In D, Op.3/1, RV 549: 3. Allegro",6QrCsZcqlGwuEhQns9gE4U,0.457,0.161,2.0,-17.09,1.0,0.0622,0.921,0.0944,0.291,0.445,115.955
77,Hans-Joachim Westphal,"Concerto Grosso In E Minor , Op.3/4 , RV 550: 1. Andante",6IyG9a8tr2cK0fWuaFAYE4,0.23,0.177,4.0,-15.039,0.0,0.0359,0.93,0.866,0.295,0.115,90.047
78,Tony Scott,Is Not All One,1bqkk2hP7oUQiaSSAxKIPs,0.227,0.0112,0.0,-27.94,1.0,0.043,0.988,0.934,0.123,0.202,142.384
79,Tony Scott,Za Zen (Meditation),69mdoH70OSXOnlZMlAPUyb,0.226,0.0052,0.0,-29.705,1.0,0.0459,0.993,0.725,0.0892,0.247,75.072
80,Tony Scott,To Drift Like Clouds,5aImv5cJGMH7FfKzVBwlHm,0.228,0.0126,0.0,-28.409,1.0,0.0466,0.996,0.776,0.0777,0.234,154.001
81,Tony Scott,A Quivering Leaf Ask The Winds,7Gg0AeicvwzS9a0PoljWfs,0.297,0.0161,7.0,-31.441,1.0,0.0427,0.995,0.811,0.118,0.131,75.975
82,Tony Scott,Blues For Charlie Parker,5uXzu32kar7nxl7AdTr8E2,0.391,0.0258,5.0,-17.873,0.0,0.0361,0.859,0.892,0.0918,0.365,56.525
83,Tony Scott,Silmarillion,04L2aKI6v8tNHhvxTGjtYE,0.203,0.189,11.0,-16.397,0.0,0.048,0.822,0.697,0.117,0.108,78.938
84,Tony Scott,The Murmuring Sound Of The Mountain Stream,5xvCwjSRvHg3dLcPTxIS8V,0.38,0.00721,4.0,-30.633,0.0,0.0415,0.984,0.294,0.0839,0.167,94.189
85,Tony Scott,After The Snow The Fragrance,69jStKqThPflbY9RPOkoTE,0.351,0.00281,3.0,-29.975,1.0,0.0498,0.987,0.579,0.0842,0.192,83.2
86,Tony Scott,Satori (Enlightenment),6EGRXWF3PmMb0cytL63hVG,0.339,0.0137,2.0,-26.632,0.0,0.0494,0.989,0.523,0.0955,0.268,93.358
87,Tony Scott,Prajna-Paramita-Hridaya Sutra (Sutra Chant),6Hg70vDR8ieMRwFQBxt1oF,0.441,0.00614,9.0,-25.666,0.0,0.0396,0.987,0.401,0.101,0.145,100.219
88,The Country Gentlemen,Standing Outside the Fire,7e1uCyZHVqC62jZFLhliEw,0.674,0.666,9.0,-5.326,1.0,0.0438,0.0885,0.0,0.129,0.695,113.954
89,The Country Gentlemen,Shameless,2yB9qfwpxEZHVhX9TicQN9,0.535,0.783,7.0,-2.072,1.0,0.0282,0.598,3.28e-06,0.0611,0.357,145.708
90,The Country Gentlemen,Papa Loved Mama,1ZGf3HxVbBNyRZocFEq1Eg,0.579,0.834,4.0,-5.498,1.0,0.0787,0.322,0.000296,0.0586,0.735,165.634
91,The Country Gentlemen,Wrapped up in You,5gR0VsFfbzEhpcK0oMRx7n,0.673,0.575,0.0,-8.171,1.0,0.0375,0.384,0.000141,0.0762,0.532,105.293
92,The Country Gentlemen,Learning to Live Again,0eb5ZqPvP4L7EYOVu5dLce,0.521,0.415,5.0,-9.463,1.0,0.0269,0.484,0.0,0.0905,0.203,92.925
93,The Country Gentlemen,When You Come Back to Me Again,6cHsaFim17gP1a4sSogHpE,0.437,0.612,0.0,-2.229,1.0,0.0327,0.652,0.0,0.093,0.213,134.044
94,The Country Gentlemen,Ain't Going Down (Til the Sun Comes Up),5EkhI2PGytlRRYxbnhvwOU,0.49,0.922,0.0,-4.362,1.0,0.0626,0.574,0.00206,0.293,0.765,170.441
95,The Country Gentlemen,American Honky Tonk Bar Association,72kmChwnjHu0Gi92YyVAZN,0.604,0.739,7.0,-6.007,1.0,0.0384,0.239,2.21e-05,0.117,0.818,151.897
96,The Country Gentlemen,Beer Run,3KB4ZgVer1G3YhrQ2ovMyt,0.533,0.883,7.0,-4.753,1.0,0.0706,0.222,2.24e-06,0.311,0.93,159.004
97,The Country Gentlemen,We Shall Be Free,54kvmnqqa7QKi7eJlMlqXK,0.543,0.755,7.0,-7.446,1.0,0.035,0.347,0.0,0.145,0.511,99.987
98,Kansas,Dust in the Wind,6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,7.0,-10.687,1.0,0.0283,0.367,0.00056,0.11,0.387,93.503
99,Kansas,Carry on Wayward Son,4DMKwE2E2iYDKY01C335Uw,0.482,0.786,7.0,-5.735,1.0,0.032,0.00321,8.88e-05,0.446,0.793,126.755
100,Kansas,Carry On Wayward Son - Single Version,5sMIFZaagXcwKiSfl95zIW,0.406,0.683,0.0,-6.593,1.0,0.0327,0.00199,1.29e-05,0.383,0.821,126.737
101,Kansas,Point of Know Return,0YoAVHXeEPPzZxK0xPQqYn,0.687,0.59,5.0,-5.204,1.0,0.0367,0.0889,0.000173,0.171,0.653,136.232
102,Kansas,Play the Game Tonight,5JQaG1VrTu4fbieUsDUdrt,0.641,0.629,2.0,-8.709,0.0,0.0328,0.208,1.58e-06,0.0674,0.253,118.129
103,Kansas,The Wall,0enPNaMvwhom7Kvuugmmx2,0.151,0.664,11.0,-5.913,1.0,0.0334,0.0664,9.09e-06,0.115,0.196,171.207
104,Kansas,What's on My Mind,4DF4knUo8uST0QOR6ZqLsD,0.556,0.781,10.0,-5.535,0.0,0.0435,0.129,0.0,0.325,0.926,117.986
105,Kansas,Miracles out of Nowhere,4gPnDCCNHUQcbrA8netoyc,0.427,0.73,9.0,-6.173,0.0,0.036,0.018,0.000364,0.218,0.553,106.255
106,Kansas,Portrait (He Knew),4aqmCKYqI5ALJR6pGLKCtK,0.462,0.75,0.0,-6.519,1.0,0.044,0.025,6.16e-05,0.068,0.848,133.5
107,Kansas,Icarus - Borne on Wings of Steel - Live 1977-1978,5yijXzKaT2wO9ySWMTkTKy,0.327,0.851,6.0,-7.656,0.0,0.0629,0.00206,0.0037,0.722,0.508,96.377
108,Claude-Michel Schönberg,Sun And Moon - Original London Cast Recording/1989,2zbiY3YgPkqdZFoNQGS0Rp,0.194,0.05,9.0,-21.987,1.0,0.0445,0.902,0.00012,0.101,0.126,76.597
109,Claude-Michel Schönberg,I'd Give My Life For You - Original London Cast Recording/1989,7oUNpYGfEPvjcJp4KPavjY,0.227,0.159,5.0,-16.356,1.0,0.0375,0.808,8.83e-06,0.159,0.106,181.236
110,Claude-Michel Schönberg,The Last Night Of The World - Original London Cast Recording/1989,7gHc1qTfULiZEJufXZi83b,0.342,0.214,11.0,-16.442,1.0,0.0305,0.76,0.0,0.441,0.134,96.552
111,Claude-Michel Schönberg,I Still Believe - Original London Cast Recording/1989,1BX4z8ei7VhAGDUx8XhnCe,0.267,0.0913,5.0,-17.607,1.0,0.0362,0.899,4.3e-06,0.397,0.116,87.674
112,Claude-Michel Schönberg,The American Dream - Original London Cast Recording/1989,4KhKAbwVPgizloys4wDada,0.548,0.148,1.0,-19.107,1.0,0.0829,0.671,0.0,0.101,0.335,116.566
113,Claude-Michel Schönberg,Empty Chairs at Empty Tables (feat. Tina Guo),0I49IFJkPxepkOYTDWP4Ke,0.294,0.279,5.0,-10.028,0.0,0.0359,0.935,0.00706,0.112,0.0788,76.664
114,Claude-Michel Schönberg,I Dreamed A Dream - Original Broadway Cast/1987,5iFwVrTDpkT3CEnejnyZae,0.23,0.165,3.0,-11.664,1.0,0.0384,0.964,0.000167,0.115,0.0949,170.499
115,Claude-Michel Schönberg,Why God Why? - Original London Cast Recording/1989,3LJDqrRBsxhslFEaz23fJy,0.391,0.283,7.0,-16.08,1.0,0.0631,0.771,0.0,0.0865,0.148,81.515
116,Claude-Michel Schönberg,"Les Misérables: ""Bring Him Home""",0rlCABLb0HqGs4HcPqEkhO,0.193,0.199,5.0,-11.746,1.0,0.0371,0.632,0.00432,0.169,0.0432,84.972
117,Claude-Michel Schönberg,Bui-Doi - Original London Cast Recording/1989,0NfNr7EHytvA22XanSnx83,0.456,0.225,8.0,-16.169,1.0,0.0371,0.863,0.0,0.111,0.369,66.616
118,MIKA,Grace Kelly,7dzUZec5MnWMyQnk5klnKR,0.671,0.82,0.0,-5.796,1.0,0.048,0.0194,0.0133,0.361,0.685,122.361
119,MIKA,"Relax, Take It Easy",4lEirIpFGdZGfy7mMWPuX5,0.689,0.72,6.0,-8.196,0.0,0.034,0.0537,0.0229,0.13,0.517,121.903
120,MIKA,Happy Ending,1wl3u4FrzcuBv2LQ97Z6TQ,0.556,0.446,1.0,-8.328,1.0,0.03,0.537,0.0,0.201,0.307,96.043
121,MIKA,Lollipop,1JAnC4VkVIbO7C6Vislnue,0.711,0.594,1.0,-5.335,1.0,0.0658,0.0326,9.15e-06,0.114,0.857,96.001
122,MIKA,Popular Song,0xFomAiFsu5qCnLM0hu0UR,0.644,0.84,8.0,-4.808,1.0,0.0418,0.162,0.0,0.0599,0.841,99.036
123,MIKA,Love Today,6ZBJFWDYJSTQg54eDsqnkJ,0.67,0.909,11.0,-4.95,0.0,0.067,0.0365,0.00407,0.11,0.544,124.461
124,MIKA,Big Girl (You Are Beautiful),7Jh9XDqXe3yvxovXsLYOO2,0.798,0.748,11.0,-6.287,1.0,0.0822,0.0296,0.0,0.22,0.835,116.0
125,MIKA,Elle me dit,2CFGQXM3exBO8U9WGve2GY,0.791,0.772,10.0,-3.715,1.0,0.0394,0.0585,0.000242,0.0776,0.476,125.992
126,MIKA,"Relax, Take It Easy",5msFXipAG1CsK92OakSAbS,0.673,0.678,6.0,-7.284,0.0,0.0274,0.053,0.0437,0.0972,0.747,121.994
127,MIKA,We Are Golden,4G0oTxAqWyKo59oLjiuIzk,0.543,0.86,0.0,-5.181,1.0,0.0679,0.0051,0.114,0.108,0.395,123.015
128,Sneaker Pimps,6 Underground,7KvSuH86lIT2aTl9PBCAfd,0.587,0.687,1.0,-8.635,0.0,0.0509,0.0281,0.14,0.121,0.402,169.938
129,Sneaker Pimps,Bloodsport,4sLqcpvMrIJUyOs7x6fl5m,0.677,0.837,11.0,-4.322,0.0,0.0322,0.0328,0.39,0.0708,0.771,120.294
130,Sneaker Pimps,6 Underground,2n6gQZqhqMURh5MXcqDIh6,0.672,0.606,7.0,-8.619,1.0,0.0323,0.301,0.26,0.11,0.291,88.487
131,Sneaker Pimps,Small Town Witch,2kJrzDzrdX4zg4aiQbDPcI,0.348,0.721,2.0,-4.826,1.0,0.0469,0.0574,4.34e-05,0.142,0.224,151.997
132,Sneaker Pimps,Spin Spin Sugar - Armand's Dark Garage Mix,2nGICSgZtRkfvuvDgmVVVz,0.737,0.959,0.0,-4.812,1.0,0.0762,0.00283,0.309,0.373,0.531,129.012
133,Sneaker Pimps,6 Underground - The Perfecto Mix,5Bm09wfO5MGKmSwDCkSl5E,0.469,0.702,11.0,-5.446,0.0,0.0369,0.166,0.115,0.117,0.502,180.123
134,Sneaker Pimps,The Chauffeur,6iGrebp4nWzispGptA2zFB,0.548,0.521,2.0,-8.35,0.0,0.0272,0.0899,0.59,0.112,0.197,126.459
135,Sneaker Pimps,So Far Gone,59AsW4buRUplzfnJYSvopN,0.604,0.528,10.0,-9.626,1.0,0.0243,0.388,0.391,0.106,0.368,84.99
136,Sneaker Pimps,So Far Gone (IAMX Rework),1zXEz2HQSUgs9IDa0gRg0W,0.484,0.716,7.0,-2.606,0.0,0.0325,0.597,0.417,0.101,0.367,172.109
137,Sneaker Pimps,Sick,0ivScpItKrlv30VjkB4gGP,0.746,0.832,2.0,-5.668,1.0,0.0512,0.125,0.00288,0.139,0.611,95.275
138,Attila Kovács,Farewell My Love,31yS5nIntRpiW8xo5rTZxX,0.206,0.123,0.0,-14.749,1.0,0.0345,0.955,0.00755,0.155,0.107,73.302
139,Attila Kovács,"Laudate Dominum omnes gentes I, ""Concertato""",2eAQVF1C2CI2FqMUnVuVIF,0.163,0.131,7.0,-17.776,1.0,0.0368,0.986,0.0159,0.141,0.0535,69.46
